province_id;R;G;B;province_type;x;y
prv-008024;247;151;37;land;2962.04;963.34
prv-008025;49;58;107;land;3002.93;961.85
prv-008026;32;70;62;land;3049.88;969.75
prv-008027;131;19;31;land;3067.57;970.82
prv-008028;135;127;231;land;3096.1;971.31
prv-008029;241;163;40;land;3139.39;971.78
prv-008030;179;176;175;land;3179.03;976.11
prv-008031;74;36;41;land;3196.1;968.06
prv-008032;27;88;226;land;3248.41;968.96
prv-008033;131;33;23;land;3286.14;970.56
prv-008034;249;113;19;land;3307.45;969.93
prv-008035;52;44;234;land;3324.14;971.34
prv-008036;61;78;192;land;3373.6;966.47
prv-008037;150;190;197;land;3405.66;970.65
prv-008038;77;57;47;land;3443.26;970.9
prv-008039;103;219;191;land;3453.9;960.72
prv-008040;247;0;158;land;3501.16;963.56
prv-008041;13;209;186;land;3519.13;962.88
prv-008042;55;205;231;land;3649.69;977.66
prv-008043;127;238;210;land;3999.56;970.91
prv-008044;197;132;224;land;4024.21;968.03
prv-008045;106;88;151;land;4041.45;972.6
prv-008046;216;151;148;land;4261.72;970.62
prv-008047;234;105;225;land;4262.62;975.5
prv-008048;56;111;160;land;4346.44;968.67
prv-008049;202;237;54;land;4363.08;967.18
prv-008050;254;64;184;land;4426.83;968.01
prv-008051;26;225;56;land;4448.42;966.63
prv-008052;62;88;16;land;4487.5;965.38
prv-008053;3;253;117;land;4509.52;974.0
prv-008054;77;41;175;land;4700.24;971.44
prv-008055;144;80;251;land;4740.52;975.38
prv-008056;23;50;106;land;4763.5;975.0
prv-008057;85;171;109;land;5069.5;964.88
prv-008058;20;225;129;land;5625.56;970.16
prv-008059;99;144;250;land;4.26;982.49
prv-008060;194;97;232;land;1457.24;974.55
prv-008061;85;248;112;land;1481.82;976.12
prv-008062;115;175;58;land;1497.29;982.68
prv-008063;90;182;224;land;1542.6;977.2
prv-008064;25;31;150;land;1694.03;984.74
prv-008065;113;208;113;land;1703.22;984.07
prv-008066;15;116;126;land;1725.71;986.96
prv-008067;141;136;140;land;1785.25;987.75
prv-008068;125;231;207;land;1809.67;987.33
prv-008069;111;154;208;land;1854.88;983.25
prv-008070;181;250;174;land;1858.8;976.5
prv-008071;213;182;204;land;2556.7;977.7
prv-008072;140;92;238;land;2605.33;984.01
prv-008073;166;167;174;land;2631.64;988.67
prv-008074;32;8;12;land;2655.44;978.54
prv-008075;139;128;87;land;2688.46;981.79
prv-008076;231;11;244;land;2716.02;981.45
prv-008077;188;188;52;land;2736.72;978.61
prv-008078;2;242;101;land;2769.77;979.26
prv-008079;119;5;184;land;2818.64;983.22
prv-008080;111;54;38;land;2841.83;983.94
prv-008081;71;38;76;land;2869.4;979.2
prv-008082;35;188;231;land;2916.41;976.22
prv-008083;231;127;249;land;2933.08;979.25
prv-008084;251;52;96;land;2982.17;976.76
prv-008085;115;164;222;land;3015.78;976.56
prv-008086;214;129;50;land;3057.76;989.77
prv-008087;198;136;141;land;3079.21;979.26
prv-008088;159;175;9;land;3109.65;985.01
prv-008089;163;4;129;land;3134.95;984.62
prv-008090;223;87;20;land;3167.19;971.32
prv-008091;245;22;125;land;3205.68;982.48
prv-008092;27;91;26;land;3227.19;978.67
prv-008093;170;123;89;land;3261.1;985.34
prv-008094;27;41;163;land;3310.62;985.13
prv-008095;125;10;82;land;3342.61;984.19
prv-008096;78;233;54;land;3382.03;980.15
prv-008097;72;241;208;land;3400.0;984.35
prv-008098;225;90;210;land;3424.56;983.64
prv-008099;239;241;80;land;3465.61;979.46
prv-008100;198;122;147;land;3484.89;982.74
prv-008101;133;54;7;land;3607.99;992.81
prv-008102;86;253;168;land;3645.5;984.0
prv-008103;209;68;227;land;3658.41;977.27
prv-008104;165;10;249;land;4000.63;983.59
prv-008105;190;217;150;land;4014.54;979.49
prv-008106;6;105;227;land;4058.4;978.69
prv-008107;229;221;139;land;4261.19;980.69
prv-008108;113;13;245;land;4264.2;984.3
prv-008109;198;73;73;land;4342.75;980.62
prv-008110;46;241;190;land;4365.76;977.68
prv-008111;131;1;142;land;4429.24;978.41
prv-008112;235;85;35;land;4440.6;986.36
prv-008113;226;162;206;land;4468.01;973.84
prv-008114;153;2;80;land;4488.87;977.06
prv-008115;199;50;79;land;4684.9;982.24
prv-008116;79;148;130;land;4686.43;986.57
prv-008117;0;64;170;land;4720.5;977.0
prv-008118;44;64;222;land;4767.41;981.15
prv-008119;211;221;17;land;5466.0;981.5
prv-008120;135;186;235;land;5625.0;982.8
prv-008121;28;38;54;land;8.34;994.48
prv-008122;223;245;51;land;1481.31;993.34
prv-008123;176;179;166;land;1495.61;992.81
prv-008124;196;215;36;land;1662.63;1002.9
prv-008125;21;54;20;land;1682.31;993.19
prv-008126;92;49;216;land;1694.29;995.56
prv-008127;19;130;109;land;1733.47;999.22
prv-008128;121;203;220;land;1785.5;989.0
prv-008129;24;168;205;land;1808.5;988.0
prv-008130;201;49;97;land;1832.5;995.0
prv-008131;223;25;154;land;1870.4;997.27
prv-008132;24;49;94;land;2567.75;993.25
prv-008133;118;53;76;land;2583.7;983.05
prv-008134;27;222;241;land;2617.22;987.92
prv-008135;171;3;93;land;2649.39;996.02
prv-008136;176;155;133;land;2695.18;997.51
prv-008137;184;95;54;land;2719.48;994.55
prv-008138;170;100;67;land;2750.08;991.52
prv-008139;214;188;202;land;2793.41;992.86
prv-008140;185;178;203;land;2825.54;993.51
prv-008141;119;37;143;land;2854.53;992.82
prv-008142;194;153;118;land;2867.22;1001.87
prv-008143;56;47;88;land;2892.75;982.79
prv-008144;66;138;41;land;2952.77;991.01
prv-008145;179;119;172;land;2984.52;999.39
prv-008146;126;21;208;land;3025.77;994.81
prv-008147;65;195;141;land;3042.67;992.41
prv-008148;100;5;171;land;3080.1;992.66
prv-008149;220;222;54;land;3120.4;995.42
prv-008150;107;195;106;land;3142.42;993.64
prv-008151;170;93;18;land;3159.44;992.06
prv-008152;7;13;63;land;3211.41;998.89
prv-008153;99;121;4;land;3246.34;993.39
prv-008154;17;22;225;land;3272.36;990.64
prv-008155;71;89;60;land;3292.24;990.4
prv-008156;203;59;183;land;3328.22;989.98
prv-008157;38;75;70;land;3357.64;988.95
prv-008158;250;93;237;land;3400.2;994.85
prv-008159;60;28;178;land;3448.54;995.59
prv-008160;248;74;105;land;3478.75;993.82
prv-008161;52;15;19;land;3492.65;1006.45
prv-008162;220;39;225;land;3574.62;1004.53
prv-008163;27;230;71;land;3596.94;1001.91
prv-008164;45;73;153;land;3612.94;990.59
prv-008165;255;248;197;land;3953.0;993.0
prv-008166;188;33;194;land;3996.49;990.59
prv-008167;204;53;68;land;4019.68;999.4
prv-008168;22;75;247;land;4040.79;991.01
prv-008169;67;182;69;land;4258.93;989.24
prv-008170;255;89;101;land;4357.67;995.6
prv-008171;83;0;120;land;4365.22;993.99
prv-008172;128;26;18;land;4422.68;992.29
prv-008173;32;36;71;land;4444.72;999.8
prv-008174;220;1;242;land;4462.56;992.53
prv-008175;63;202;203;land;4503.63;989.56
prv-008176;114;28;52;land;4607.0;999.0
prv-008177;253;85;124;land;4681.8;994.0
prv-008178;109;70;201;land;4720.57;994.92
prv-008179;140;100;250;land;4730.28;997.3
prv-008180;159;141;159;land;4760.95;988.83
prv-008181;252;168;149;land;5344.67;995.67
prv-008182;55;56;47;land;5394.0;991.5
prv-008183;186;90;17;land;5423.0;995.0
prv-008184;253;223;133;land;5461.5;997.0
prv-008185;248;187;51;land;5625.75;993.7
prv-008186;98;141;79;land;3.33;1002.57
prv-008187;110;189;11;land;1114.0;1012.0
prv-008188;65;191;27;land;1495.37;1010.83
prv-008189;230;16;2;land;1499.0;1000.81
prv-008190;47;231;209;land;1651.05;1007.74
prv-008191;252;162;240;land;1672.5;1002.93
prv-008192;138;198;80;land;1715.7;1004.82
prv-008193;248;15;125;land;1740.48;1010.39
prv-008194;100;30;6;land;1774.4;1013.8
prv-008195;111;65;247;land;1823.53;1012.57
prv-008196;23;217;155;land;1838.29;1012.0
prv-008197;74;227;57;land;1863.49;1009.02
prv-008198;123;232;27;land;2564.0;1001.0
prv-008199;56;202;11;land;2597.43;999.94
prv-008200;149;102;199;land;2622.43;1006.8
prv-008201;73;229;102;land;2668.87;996.97
prv-008202;252;79;40;land;2703.39;1005.71
prv-008203;74;25;195;land;2722.66;1004.24
prv-008204;11;83;230;land;2760.09;1010.37
prv-008205;75;39;13;land;2786.56;1007.61
prv-008206;200;148;162;land;2822.38;1006.66
prv-008207;165;228;114;land;2845.87;1008.74
prv-008208;32;50;145;land;2889.52;1009.06
prv-008209;218;214;51;land;2916.38;1014.78
prv-008210;187;238;14;land;2931.11;1000.61
prv-008211;82;237;132;land;2966.14;1006.74
prv-008212;219;174;203;land;3005.74;1004.92
prv-008213;79;36;99;land;3045.94;1011.03
prv-008214;199;37;32;land;3081.36;1004.1
prv-008215;45;28;200;land;3103.73;1011.15
prv-008216;164;49;64;land;3132.17;1006.09
prv-008217;251;173;13;land;3183.13;999.05
prv-008218;252;18;85;land;3195.9;1007.69
prv-008219;21;190;58;land;3231.05;1007.43
prv-008220;223;212;66;land;3280.81;1004.56
prv-008221;53;93;172;land;3304.49;1007.14
prv-008222;31;249;191;land;3332.68;1010.19
prv-008223;7;212;5;land;3374.63;1001.94
prv-008224;33;46;156;land;3405.02;1007.19
prv-008225;110;204;22;land;3423.73;1006.77
prv-008226;76;136;134;land;3452.93;1012.52
prv-008227;68;123;95;land;3478.24;1009.26
prv-008228;10;161;225;land;3542.11;1010.02
prv-008229;18;27;252;land;3559.28;1008.11
prv-008230;248;205;144;land;3586.9;1009.26
prv-008231;160;25;205;land;3607.76;1005.74
prv-008232;173;102;37;land;3940.0;1003.5
prv-008233;187;37;121;land;4002.66;1005.37
prv-008234;245;7;0;land;4004.79;1010.71
prv-008235;111;193;176;land;4035.31;1013.47
prv-008236;81;149;225;land;4256.44;1005.88
prv-008237;21;35;2;land;4353.49;1008.41
prv-008238;104;172;34;land;4363.5;1006.0
prv-008239;88;84;197;land;4424.9;1002.18
prv-008240;129;209;37;land;4436.0;1003.82
prv-008241;148;240;62;land;4482.28;999.0
prv-008242;95;41;170;land;4494.89;1001.59
prv-008243;151;54;22;land;4598.67;1010.33
prv-008244;116;130;122;land;4675.4;1005.29
prv-008245;117;74;43;land;4719.44;1005.68
prv-008246;128;202;166;land;4742.47;1013.21
prv-008247;186;80;6;land;4762.58;1009.83
prv-008248;235;255;48;land;5462.0;1012.5
prv-008249;223;224;88;land;5477.0;1012.0
prv-008250;147;37;133;land;5624.64;1004.36
prv-008251;120;141;43;land;5.87;1015.55
prv-008252;190;106;27;land;1481.58;1008.26
prv-008253;48;5;36;land;1512.79;1023.39
prv-008254;77;11;70;land;1519.4;1015.01
prv-008255;172;227;252;land;1583.0;1023.5
prv-008256;152;132;6;land;1645.95;1020.1
prv-008257;104;178;89;land;1662.9;1021.94
prv-008258;168;45;95;land;1717.27;1017.01
prv-008259;198;64;112;land;1741.69;1020.54
prv-008260;13;60;115;land;1760.53;1020.88
prv-008261;41;0;87;land;1808.46;1020.11
prv-008262;36;252;97;land;1833.28;1024.01
prv-008263;124;205;200;land;1857.12;1009.5
prv-008264;124;114;124;land;2603.65;1015.76
prv-008265;99;11;57;land;2628.87;1022.01
prv-008266;125;149;228;land;2661.24;1021.46
prv-008267;134;105;4;land;2664.41;1012.22
prv-008268;67;47;21;land;2720.17;1018.09
prv-008269;158;132;127;land;2740.45;1009.59
prv-008270;0;188;54;land;2789.85;1019.44
prv-008271;50;63;202;land;2810.97;1012.71
prv-008272;101;214;97;land;2829.35;1021.5
prv-008273;160;35;161;land;2887.51;1024.83
prv-008274;171;186;207;land;2906.01;1023.91
prv-008275;118;35;35;land;2938.49;1019.38
prv-008276;174;76;152;land;2987.02;1022.99
prv-008277;233;202;234;land;3010.34;1022.48
prv-008278;203;251;94;land;3030.56;1022.21
prv-008279;125;16;146;land;3085.38;1016.77
prv-008280;215;128;206;land;3119.93;1020.39
prv-008281;198;182;8;land;3142.64;1014.34
prv-008282;58;106;164;land;3163.22;1019.39
prv-008283;159;195;111;land;3214.58;1022.66
prv-008284;82;74;49;land;3253.22;1014.6
prv-008285;233;170;85;land;3270.9;1016.1
prv-008286;231;205;224;land;3315.34;1017.1
prv-008287;121;73;193;land;3346.96;1007.65
prv-008288;33;134;83;land;3375.88;1018.37
prv-008289;116;244;109;land;3404.42;1022.88
prv-008290;29;92;69;land;3441.28;1022.57
prv-008291;49;75;170;land;3464.48;1012.81
prv-008292;140;45;109;land;3508.71;1020.14
prv-008293;191;195;86;land;3534.05;1019.81
prv-008294;238;230;52;land;3572.54;1021.41
prv-008295;153;78;117;land;3601.52;1019.22
prv-008296;95;46;181;land;3963.0;1015.0
prv-008297;213;90;196;land;4005.6;1019.51
prv-008298;93;190;162;land;4017.86;1016.8
prv-008299;65;24;95;land;4049.14;1011.19
prv-008300;203;202;175;land;4068.17;1024.17
prv-008301;163;83;108;land;4341.67;1022.33
prv-008302;55;180;112;land;4373.5;1023.1
prv-008303;51;27;126;land;4452.08;1016.0
prv-008304;156;238;26;land;4465.99;1011.77
prv-008305;115;119;247;land;4597.0;1014.0
prv-008306;4;180;205;land;4664.77;1018.54
prv-008307;145;31;105;land;4704.0;1022.5
prv-008308;1;179;190;land;4730.71;1014.5
prv-008309;200;165;136;land;4773.64;1022.36
prv-008310;54;113;17;land;4967.67;1023.83
prv-008311;51;128;105;land;5004.5;1020.0
prv-008312;245;249;241;land;5323.0;1020.0
prv-008313;63;125;246;land;5401.0;1014.0
prv-008314;147;203;83;land;5466.0;1024.0
prv-008315;199;12;90;land;5626.85;1014.1
prv-008316;53;164;20;land;6.01;1028.3
prv-008317;101;234;157;land;1506.12;1023.58
prv-008318;58;211;22;land;1524.95;1031.74
prv-008319;170;7;193;land;1576.73;1028.97
prv-008320;67;189;105;land;1596.5;1040.96
prv-008321;66;209;221;land;1635.04;1031.18
prv-008322;182;47;243;land;1682.39;1018.8
prv-008323;238;210;65;land;1714.96;1030.0
prv-008324;233;154;26;land;1751.33;1034.25
prv-008325;44;149;10;land;1782.45;1025.14
prv-008326;40;21;226;land;1798.31;1032.43
prv-008327;83;7;204;land;1849.08;1032.27
prv-008328;245;4;162;land;1864.7;1027.98
prv-008329;37;53;97;land;2627.65;1031.29
prv-008330;27;15;207;land;2666.05;1037.49
prv-008331;244;12;201;land;2683.55;1024.46
prv-008332;69;46;65;land;2705.72;1030.32
prv-008333;102;12;248;land;2749.37;1027.47
prv-008334;92;31;230;land;2781.89;1028.98
prv-008335;19;167;14;land;2807.48;1028.19
prv-008336;159;66;121;land;2851.52;1029.08
prv-008337;149;194;235;land;2871.04;1030.14
prv-008338;224;34;72;land;2898.47;1027.87
prv-008339;86;22;143;land;2958.42;1032.01
prv-008340;214;195;229;land;2973.16;1030.89
prv-008341;78;102;118;land;2999.39;1034.21
prv-008342;248;68;110;land;3054.9;1024.69
prv-008343;84;37;98;land;3076.91;1026.74
prv-008344;10;16;134;land;3097.9;1036.39
prv-008345;212;192;124;land;3139.86;1036.54
prv-008346;2;65;103;land;3176.34;1028.61
prv-008347;50;102;33;land;3193.51;1026.72
prv-008348;98;175;210;land;3240.26;1031.18
prv-008349;117;82;247;land;3268.0;1031.18
prv-008350;171;39;69;land;3294.75;1029.68
prv-008351;242;105;123;land;3328.97;1028.1
prv-008352;105;250;44;land;3361.56;1030.15
prv-008353;2;222;252;land;3394.32;1034.91
prv-008354;32;112;251;land;3425.42;1030.8
prv-008355;156;242;129;land;3466.8;1026.52
prv-008356;227;225;182;land;3490.21;1030.37
prv-008357;22;22;171;land;3533.98;1033.31
prv-008358;133;145;45;land;3557.9;1030.47
prv-008359;103;176;133;land;3588.88;1030.62
prv-008360;64;95;128;land;4025.73;1031.78
prv-008361;38;229;139;land;4063.51;1026.33
prv-008362;224;204;78;land;4073.78;1033.51
prv-008363;82;158;242;land;4260.88;1029.12
prv-008364;220;142;161;land;4350.4;1031.17
prv-008365;5;216;242;land;4363.31;1030.39
prv-008366;110;209;95;land;4451.93;1026.68
prv-008367;65;245;131;land;4466.31;1023.82
prv-008368;132;167;180;land;4587.0;1033.0
prv-008369;241;64;156;land;4650.7;1032.83
prv-008370;63;187;91;land;4658.81;1026.74
prv-008371;81;187;7;land;4731.0;1026.48
prv-008372;184;54;238;land;4775.48;1029.06
prv-008373;176;111;145;land;4966.0;1025.5
prv-008374;123;96;56;land;5154.0;1032.0
prv-008375;151;154;162;land;5396.0;1030.0
prv-008376;233;235;145;land;5428.5;1036.0
prv-008377;30;98;198;land;5465.0;1032.0
prv-008378;36;145;158;land;5477.0;1034.0
prv-008379;123;220;50;land;5625.09;1028.5
prv-008380;81;160;142;land;4.19;1042.13
prv-008381;167;39;16;land;1524.88;1039.07
prv-008382;226;200;77;land;1543.32;1040.51
prv-008383;210;187;248;land;1563.72;1037.32
prv-008384;123;234;227;land;1629.78;1047.1
prv-008385;128;140;39;land;1653.31;1041.28
prv-008386;190;148;215;land;1672.44;1039.29
prv-008387;143;162;212;land;1700.07;1041.32
prv-008388;6;129;42;land;1732.59;1039.31
prv-008389;234;201;211;land;1779.52;1042.65
prv-008390;235;120;117;land;1800.67;1050.51
prv-008391;119;114;126;land;1822.6;1038.24
prv-008392;86;12;29;land;1864.69;1049.87
prv-008393;197;157;246;land;1901.89;1057.85
prv-008394;84;226;124;land;2625.65;1044.36
prv-008395;60;195;179;land;2642.92;1040.23
prv-008396;212;206;218;land;2683.12;1043.09
prv-008397;217;9;37;land;2728.84;1041.25
prv-008398;189;121;33;land;2748.9;1043.45
prv-008399;165;127;219;land;2781.09;1045.12
prv-008400;73;204;68;land;2808.49;1044.97
prv-008401;28;87;222;land;2833.23;1039.53
prv-008402;232;176;195;land;2880.32;1045.45
prv-008403;215;244;53;land;2904.11;1040.58
prv-008404;10;109;190;land;2938.32;1038.46
prv-008405;223;58;88;land;2976.36;1042.58
prv-008406;161;49;143;land;3021.58;1039.13
prv-008407;172;207;11;land;3036.82;1045.38
prv-008408;238;5;179;land;3071.7;1043.53
prv-008409;229;126;77;land;3111.54;1046.34
prv-008410;23;5;172;land;3131.35;1046.71
prv-008411;200;130;48;land;3178.57;1043.68
prv-008412;24;13;182;land;3196.02;1049.31
prv-008413;154;216;170;land;3218.93;1044.04
prv-008414;37;112;169;land;3279.61;1044.73
prv-008415;35;166;127;land;3305.94;1044.54
prv-008416;114;192;235;land;3327.4;1043.0
prv-008417;133;171;133;land;3356.72;1044.07
prv-008418;133;92;100;land;3413.38;1044.72
prv-008419;156;128;18;land;3438.58;1045.56
prv-008420;64;25;119;land;3468.6;1041.42
prv-008421;255;96;83;land;3493.32;1045.04
prv-008422;110;223;194;land;3548.24;1042.1
prv-008423;211;251;24;land;3566.66;1040.1
prv-008424;10;22;223;land;3589.1;1041.82
prv-008425;36;160;174;land;3953.5;1043.5
prv-008426;9;242;206;land;4013.8;1036.78
prv-008427;185;136;31;land;4061.25;1041.8
prv-008428;19;192;239;land;4073.56;1044.62
prv-008429;249;247;225;land;4271.32;1047.32
prv-008430;227;4;15;land;4360.86;1051.29
prv-008431;169;151;169;land;4369.02;1043.94
prv-008432;22;118;47;land;4451.22;1035.15
prv-008433;77;148;195;land;4476.17;1036.83
prv-008434;154;38;180;land;4581.0;1044.0
prv-008435;25;74;53;land;4611.0;1042.0
prv-008436;184;113;99;land;4643.27;1040.57
prv-008437;72;9;161;land;4731.96;1044.17
prv-008438;89;77;77;land;4761.47;1035.99
prv-008439;222;213;102;land;4779.13;1042.29
prv-008440;92;163;84;land;4914.0;1046.5
prv-008441;159;98;158;land;5158.5;1039.0
prv-008442;237;40;148;land;5218.5;1045.5
prv-008443;36;142;9;land;5423.0;1043.0
prv-008444;117;177;75;land;5483.0;1037.0
prv-008445;214;189;57;land;5625.95;1043.14
prv-008446;249;232;251;land;6.98;1056.55
prv-008447;54;227;237;land;1553.46;1050.52
prv-008448;74;181;180;land;1562.9;1052.44
prv-008449;188;166;211;land;1613.09;1052.4
prv-008450;122;122;131;land;1642.11;1058.64
prv-008451;95;250;121;land;1672.62;1055.56
prv-008452;68;225;137;land;1702.45;1055.02
prv-008453;250;58;17;land;1750.49;1056.43
prv-008454;148;7;46;land;1766.09;1049.28
prv-008455;217;42;16;land;1821.01;1058.69
prv-008456;105;27;23;land;1845.91;1052.94
prv-008457;203;167;85;land;1880.52;1060.46
prv-008458;121;6;160;land;1882.82;1051.48
prv-008459;127;80;20;land;2624.64;1052.79
prv-008460;196;12;237;land;2655.17;1055.02
prv-008461;71;147;68;land;2695.32;1050.86
prv-008462;131;48;85;land;2729.84;1062.37
prv-008463;208;94;180;land;2747.83;1059.11
prv-008464;184;51;24;land;2766.28;1042.61
prv-008465;118;11;198;land;2831.12;1053.71
prv-008466;108;255;179;land;2866.02;1057.27
prv-008467;191;167;111;land;2892.44;1058.35
prv-008468;29;170;153;land;2913.44;1054.93
prv-008469;134;92;7;land;2947.94;1056.82
prv-008470;251;202;115;land;2982.33;1056.38
prv-008471;204;128;206;land;3017.97;1054.4
prv-008472;233;3;147;land;3048.21;1051.99
prv-008473;246;230;58;land;3070.38;1061.83
prv-008474;91;41;126;land;3110.39;1058.94
prv-008475;74;82;224;land;3129.8;1057.45
prv-008476;208;51;248;land;3168.07;1054.19
prv-008477;173;236;106;land;3205.93;1055.11
prv-008478;53;79;144;land;3246.46;1049.59
prv-008479;151;159;215;land;3267.72;1054.74
prv-008480;32;138;36;land;3294.25;1054.95
prv-008481;224;138;89;land;3348.58;1051.37
prv-008482;208;50;97;land;3375.0;1050.34
prv-008483;236;137;60;land;3392.01;1051.38
prv-008484;247;169;23;land;3419.13;1060.72
prv-008485;195;240;182;land;3452.53;1057.67
prv-008486;14;63;181;land;3488.3;1059.76
prv-008487;27;35;71;land;3521.77;1048.88
prv-008488;20;48;141;land;3549.99;1052.37
prv-008489;51;10;110;land;3577.3;1050.85
prv-008490;88;243;116;land;4061.4;1058.1
prv-008491;24;181;232;land;4085.23;1058.71
prv-008492;104;133;21;land;4275.37;1060.11
prv-008493;219;43;223;land;4348.53;1046.84
prv-008494;109;236;39;land;4369.49;1061.57
prv-008495;98;143;86;land;4636.79;1066.23
prv-008496;1;166;216;land;4719.91;1054.38
prv-008497;26;86;148;land;4735.52;1050.26
prv-008498;45;153;26;land;4762.35;1049.58
