region_type,region_id,parent_id,color,local_x,local_y,global_x,global_y,bbox_local,bbox,density_multiplier
land,ter-000446-prv-000002,ter-000446,#233f6a,83.33,52.6,3160.33,758.6,"[58, 29, 119, 79]","[3135, 735, 3196, 785]",1.0
land,ter-000446-prv-000003,ter-000446,#7ae099,51.09,82.78,3128.09,788.78,"[27, 60, 80, 108]","[3104, 766, 3157, 814]",1.0
land,ter-000446-prv-000004,ter-000446,#12000a,34.08,58.15,3111.08,764.15,"[13, 40, 60, 82]","[3090, 746, 3137, 788]",1.0
land,ter-000446-prv-000005,ter-000446,#9f6a5c,17.54,21.37,3094.54,727.37,"[0, 0, 37, 47]","[3077, 706, 3114, 753]",1.0
land,ter-000447-prv-000001,ter-000447,#ad8cd9,44.1,46.3,3159.1,802.3,"[20, 23, 67, 64]","[3135, 779, 3182, 820]",1.0
land,ter-000447-prv-000002,ter-000447,#b15544,75.17,26.36,3190.17,782.36,"[49, 0, 93, 52]","[3164, 756, 3208, 808]",1.0
land,ter-000447-prv-000003,ter-000447,#fc58f3,76.82,78.03,3191.82,834.03,"[59, 51, 93, 111]","[3174, 807, 3208, 867]",1.0
land,ter-000447-prv-000004,ter-000447,#27a54d,46.17,81.22,3161.17,837.22,"[23, 63, 66, 107]","[3138, 819, 3181, 863]",1.0
land,ter-000447-prv-000005,ter-000447,#f10e79,15.84,65.75,3130.84,821.75,"[0, 47, 34, 85]","[3115, 803, 3149, 841]",1.0
land,ter-000448-prv-000001,ter-000448,#aa4f0d,89.56,75.38,3176.56,733.38,"[66, 53, 119, 98]","[3153, 711, 3206, 756]",1.0
land,ter-000448-prv-000002,ter-000448,#a1ce16,95.45,31.26,3182.45,689.26,"[70, 7, 123, 54]","[3157, 665, 3210, 712]",1.0
land,ter-000448-prv-000003,ter-000448,#a94d19,64.83,16.42,3151.83,674.42,"[41, 0, 91, 38]","[3128, 658, 3178, 696]",1.0
land,ter-000448-prv-000004,ter-000448,#0a035a,26.11,44.18,3113.11,702.18,"[0, 23, 53, 62]","[3087, 681, 3140, 720]",1.0
land,ter-000448-prv-000005,ter-000448,#402c44,109.79,64.89,3196.79,722.89,"[92, 38, 121, 98]","[3179, 696, 3208, 756]",1.0
land,ter-000448-prv-000006,ter-000448,#179433,58.3,55.11,3145.3,713.11,"[35, 34, 80, 77]","[3122, 692, 3167, 735]",1.0
land,ter-000449-prv-000001,ter-000449,#312599,27.78,75.92,3038.78,797.92,"[0, 53, 55, 97]","[3011, 775, 3066, 819]",1.0
land,ter-000449-prv-000002,ter-000449,#2bc4bd,49.65,51.99,3060.65,773.99,"[24, 30, 77, 76]","[3035, 752, 3088, 798]",1.0
land,ter-000449-prv-000003,ter-000449,#aeb7c7,80.78,77.97,3091.78,799.97,"[54, 49, 104, 108]","[3065, 771, 3115, 830]",1.0
land,ter-000449-prv-000004,ter-000449,#f092c2,65.4,27.31,3076.4,749.31,"[44, 0, 86, 50]","[3055, 722, 3097, 772]",1.0
land,ter-000450-prv-000001,ter-000450,#356273,75.47,24.74,3039.47,736.74,"[48, 4, 112, 57]","[3012, 716, 3076, 769]",1.0
land,ter-000450-prv-000002,ter-000450,#76116f,16.86,51.9,2980.86,763.9,"[0, 30, 32, 78]","[2964, 742, 2996, 790]",1.0
land,ter-000450-prv-000003,ter-000450,#f487c7,27.13,16.85,2991.13,728.85,"[4, 0, 52, 36]","[2968, 712, 3016, 748]",1.0
land,ter-000450-prv-000004,ter-000450,#d0bffa,50.06,50.11,3014.06,762.11,"[31, 27, 76, 69]","[2995, 739, 3040, 781]",1.0
land,ter-000450-prv-000005,ter-000450,#eb258e,41.8,76.15,3005.8,788.15,"[18, 63, 64, 95]","[2982, 775, 3028, 807]",1.0
land,ter-000451-prv-000001,ter-000451,#85aa19,35.22,38.51,2997.22,693.51,"[0, 0, 66, 63]","[2962, 655, 3028, 718]",1.0
land,ter-000451-prv-000002,ter-000451,#0523f3,90.81,51.82,3052.81,706.82,"[66, 29, 117, 67]","[3028, 684, 3079, 722]",1.0
land,ter-000451-prv-000003,ter-000451,#78156b,68.84,21.97,3030.84,676.97,"[40, 1, 96, 51]","[3002, 656, 3058, 706]",1.0
land,ter-000451-prv-000004,ter-000451,#8c8d72,112.79,39.31,3074.79,694.31,"[93, 22, 131, 61]","[3055, 677, 3093, 716]",1.0
land,ter-000452-prv-000001,ter-000452,#87e23f,8.28,20.22,3361.28,688.22,"[0, 0, 18, 42]","[3353, 668, 3371, 710]",1.0
land,ter-000453-prv-000001,ter-000453,#48e616,168.09,57.2,1369.09,892.2,"[150, 42, 190, 73]","[1351, 877, 1391, 908]",1.0
land,ter-000453-prv-000002,ter-000453,#9f3195,228.19,18.23,1429.19,853.23,"[198, 0, 256, 46]","[1399, 835, 1457, 881]",1.0
land,ter-000453-prv-000003,ter-000453,#33b8bb,134.2,66.79,1335.2,901.79,"[116, 48, 155, 87]","[1317, 883, 1356, 922]",1.0
land,ter-000453-prv-000004,ter-000453,#1de238,182.68,74.06,1383.68,909.06,"[166, 55, 200, 88]","[1367, 890, 1401, 923]",1.0
land,ter-000453-prv-000005,ter-000453,#bd4ff0,96.94,67.44,1297.94,902.44,"[70, 40, 121, 93]","[1271, 875, 1322, 928]",1.0
land,ter-000453-prv-000006,ter-000453,#dea31d,47.45,51.45,1248.45,886.45,"[0, 32, 85, 81]","[1201, 867, 1286, 916]",1.0
land,ter-000453-prv-000007,ter-000453,#08baaf,208.93,43.48,1409.93,878.48,"[186, 21, 241, 60]","[1387, 856, 1442, 895]",1.0
land,ter-000453-prv-000008,ter-000453,#91d5dd,161.56,87.64,1362.56,922.64,"[143, 72, 178, 109]","[1344, 907, 1379, 944]",1.0
land,ter-000454-prv-000001,ter-000454,#e759bb,136.79,72.67,1274.79,779.67,"[120, 54, 157, 95]","[1258, 761, 1295, 802]",1.0
land,ter-000454-prv-000002,ter-000454,#f7f6bd,109.55,94.72,1247.55,801.72,"[89, 79, 134, 117]","[1227, 786, 1272, 824]",1.0
land,ter-000454-prv-000003,ter-000454,#c88b1b,73.78,148.44,1211.78,855.44,"[57, 125, 97, 177]","[1195, 832, 1235, 884]",1.0
land,ter-000454-prv-000004,ter-000454,#d9a520,107.4,61.77,1245.4,768.77,"[86, 43, 130, 79]","[1224, 750, 1268, 786]",1.0
land,ter-000454-prv-000005,ter-000454,#feecaa,63.46,49.04,1201.46,756.04,"[34, 27, 91, 69]","[1172, 734, 1229, 776]",1.0
land,ter-000454-prv-000006,ter-000454,#2bbd6d,70.95,85.27,1208.95,792.27,"[50, 66, 93, 111]","[1188, 773, 1231, 818]",1.0
land,ter-000454-prv-000007,ter-000454,#f70842,47.31,117.9,1185.31,824.9,"[21, 95, 73, 138]","[1159, 802, 1211, 845]",1.0
land,ter-000454-prv-000008,ter-000454,#ebbf51,46.41,154.98,1184.41,861.98,"[24, 136, 68, 181]","[1162, 843, 1206, 888]",1.0
land,ter-000454-prv-000009,ter-000454,#64b40d,28.23,82.64,1166.23,789.64,"[0, 51, 51, 111]","[1138, 758, 1189, 818]",1.0
land,ter-000454-prv-000010,ter-000454,#55c44f,100.09,33.47,1238.09,740.47,"[82, 10, 121, 51]","[1220, 717, 1259, 758]",1.0
land,ter-000454-prv-000011,ter-000454,#0982c2,92.67,121.41,1230.67,828.41,"[71, 101, 117, 145]","[1209, 808, 1255, 852]",1.0
land,ter-000454-prv-000012,ter-000454,#6d9ac0,79.16,16.06,1217.16,723.06,"[58, 0, 100, 34]","[1196, 707, 1238, 741]",1.0
land,ter-000455-prv-000001,ter-000455,#ceb1c8,37.11,89.25,1134.11,765.25,"[6, 65, 69, 120]","[1103, 741, 1166, 796]",1.0
land,ter-000455-prv-000002,ter-000455,#e3dd33,13.83,54.67,1110.83,730.67,"[0, 24, 33, 83]","[1097, 700, 1130, 759]",1.0
land,ter-000455-prv-000003,ter-000455,#ca56a5,77.56,59.47,1174.56,735.47,"[53, 30, 119, 89]","[1150, 706, 1216, 765]",1.0
land,ter-000455-prv-000004,ter-000455,#811de9,42.78,46.38,1139.78,722.38,"[24, 26, 62, 68]","[1121, 702, 1159, 744]",1.0
land,ter-000455-prv-000005,ter-000455,#3156b6,31.33,15.3,1128.33,691.3,"[4, 0, 60, 34]","[1101, 676, 1157, 710]",1.0
land,ter-000455-prv-000006,ter-000455,#a0acbf,68.44,29.37,1165.44,705.37,"[52, 7, 95, 46]","[1149, 683, 1192, 722]",1.0
land,ter-000456-prv-000001,ter-000456,#b8e28a,40.13,45.35,1085.13,722.35,"[12, 20, 56, 78]","[1057, 697, 1101, 755]",1.0
land,ter-000456-prv-000002,ter-000456,#1c51cd,26.54,17.56,1071.54,694.56,"[0, 0, 61, 41]","[1045, 677, 1106, 718]",1.0
land,ter-000457-prv-000001,ter-000457,#8cd402,47.9,70.76,1271.9,858.76,"[0, 51, 104, 95]","[1224, 839, 1328, 883]",1.0
land,ter-000457-prv-000002,ter-000457,#be1c8a,53.75,18.01,1277.75,806.01,"[40, 0, 63, 33]","[1264, 788, 1287, 821]",1.0
land,ter-000457-prv-000003,ter-000457,#5dd8d3,43.55,42.13,1267.55,830.13,"[18, 23, 66, 58]","[1242, 811, 1290, 846]",1.0
land,ter-000458-prv-000001,ter-000458,#d5735d,88.31,114.64,1070.31,776.64,"[57, 81, 121, 153]","[1039, 743, 1103, 815]",1.0
land,ter-000458-prv-000002,ter-000458,#c39b89,39.27,37.47,1021.27,699.47,"[0, 0, 76, 93]","[982, 662, 1058, 755]",1.0
land,ter-000459-prv-000001,ter-000459,#ce89c6,18.38,55.92,3226.38,813.92,"[0, 37, 42, 71]","[3208, 795, 3250, 829]",1.0
land,ter-000459-prv-000002,ter-000459,#011383,13.59,16.04,3221.59,774.04,"[0, 1, 39, 38]","[3208, 759, 3247, 796]",1.0
land,ter-000459-prv-000003,ter-000459,#b447c1,35.49,29.1,3243.49,787.1,"[15, 1, 54, 52]","[3223, 759, 3262, 810]",1.0
land,ter-000459-prv-000004,ter-000459,#e178d5,65.94,16.98,3273.94,774.98,"[40, 0, 86, 37]","[3248, 758, 3294, 795]",1.0
land,ter-000459-prv-000005,ter-000459,#fcc242,64.06,53.81,3272.06,811.81,"[41, 36, 86, 71]","[3249, 794, 3294, 829]",1.0
land,ter-000460-prv-000001,ter-000460,#b5315f,53.31,64.61,3256.31,743.61,"[37, 44, 82, 80]","[3240, 723, 3285, 759]",1.0
land,ter-000460-prv-000002,ter-000460,#c8d772,58.31,22.34,3261.31,701.34,"[36, 3, 85, 44]","[3239, 682, 3288, 723]",1.0
land,ter-000460-prv-000003,ter-000460,#d4eb3f,74.38,50.5,3277.38,729.5,"[55, 25, 88, 80]","[3258, 704, 3291, 759]",1.0
land,ter-000460-prv-000004,ter-000460,#831b79,20.64,22.96,3223.64,701.96,"[0, 0, 42, 46]","[3203, 679, 3245, 725]",1.0
land,ter-000460-prv-000005,ter-000460,#9679ac,20.62,62.21,3223.62,741.21,"[5, 45, 39, 81]","[3208, 724, 3242, 760]",1.0
land,ter-000461-prv-000001,ter-000461,#092335,15.15,24.55,3308.15,780.55,"[0, 4, 33, 49]","[3293, 760, 3326, 805]",1.0
land,ter-000461-prv-000002,ter-000461,#956e2d,47.61,22.72,3340.61,778.72,"[28, 0, 73, 49]","[3321, 756, 3366, 805]",1.0
land,ter-000461-prv-000003,ter-000461,#673589,21.99,58.54,3314.99,814.54,"[0, 42, 45, 74]","[3293, 798, 3338, 830]",1.0
land,ter-000461-prv-000004,ter-000461,#640d1e,65.4,57.21,3358.4,813.21,"[43, 33, 99, 76]","[3336, 789, 3392, 832]",1.0
land,ter-000462-prv-000001,ter-000462,#904db4,55.52,27.96,3342.52,707.96,"[33, 4, 76, 58]","[3320, 684, 3363, 738]",1.0
land,ter-000462-prv-000002,ter-000462,#6174be,39.47,62.68,3326.47,742.68,"[20, 38, 61, 80]","[3307, 718, 3348, 760]",1.0
land,ter-000462-prv-000003,ter-000462,#b094ea,14.54,54.84,3301.54,734.84,"[1, 34, 34, 81]","[3288, 714, 3321, 761]",1.0
land,ter-000462-prv-000004,ter-000462,#8a960f,18.05,17.49,3305.05,697.49,"[0, 0, 38, 36]","[3287, 680, 3325, 716]",1.0
land,ter-000463-prv-000001,ter-000463,#170c5e,19.77,57.98,3608.77,860.98,"[0, 33, 43, 78]","[3589, 836, 3632, 881]",1.0
land,ter-000463-prv-000002,ter-000463,#c1fac4,53.43,50.88,3642.43,853.88,"[34, 29, 76, 72]","[3623, 832, 3665, 875]",1.0
land,ter-000463-prv-000003,ter-000463,#428a27,40.58,22.4,3629.58,825.4,"[19, 0, 65, 41]","[3608, 803, 3654, 844]",1.0
land,ter-000463-prv-000004,ter-000463,#edad44,78.98,33.55,3667.98,836.55,"[60, 13, 98, 61]","[3649, 816, 3687, 864]",1.0
land,ter-000464-prv-000001,ter-000464,#10b344,62.0,46.0,3590.0,788.0,"[62, 46, 63, 47]","[3590, 788, 3591, 789]",1.0
land,ter-000464-prv-000002,ter-000464,#29b44b,53.59,96.57,3581.59,838.57,"[28, 72, 78, 124]","[3556, 814, 3606, 866]",1.0
land,ter-000464-prv-000003,ter-000464,#69a1c8,24.8,68.81,3552.8,810.81,"[0, 44, 52, 98]","[3528, 786, 3580, 840]",1.0
land,ter-000464-prv-000004,ter-000464,#c4897a,49.18,32.01,3577.18,774.01,"[15, 0, 78, 60]","[3543, 742, 3606, 802]",1.0
land,ter-000464-prv-000005,ter-000464,#e153af,75.06,63.43,3603.06,805.43,"[52, 34, 101, 95]","[3580, 776, 3629, 837]",1.0
land,ter-000465-prv-000001,ter-000465,#94aa2b,58.57,22.6,3485.57,798.6,"[33, 0, 88, 45]","[3460, 776, 3515, 821]",1.0
land,ter-000465-prv-000002,ter-000465,#f683bd,58.64,65.33,3485.64,841.33,"[37, 44, 82, 91]","[3464, 820, 3509, 867]",1.0
land,ter-000465-prv-000003,ter-000465,#0a548f,23.88,49.51,3450.88,825.51,"[0, 22, 49, 74]","[3427, 798, 3476, 850]",1.0
land,ter-000465-prv-000004,ter-000465,#d8dbe9,85.43,42.06,3512.43,818.06,"[63, 17, 106, 69]","[3490, 793, 3533, 845]",1.0
land,ter-000465-prv-000005,ter-000465,#427893,37.0,86.03,3464.0,862.03,"[8, 65, 61, 114]","[3435, 841, 3488, 890]",1.0
land,ter-000466-prv-000001,ter-000466,#f01d7a,82.4,38.21,3550.4,858.21,"[61, 17, 103, 58]","[3529, 837, 3571, 878]",1.0
land,ter-000466-prv-000002,ter-000466,#b5e88e,58.53,25.77,3526.53,845.77,"[34, 0, 82, 50]","[3502, 820, 3550, 870]",1.0
land,ter-000466-prv-000003,ter-000466,#653c9c,29.21,63.51,3497.21,883.51,"[0, 34, 54, 96]","[3468, 854, 3522, 916]",1.0
land,ter-000466-prv-000004,ter-000466,#de2003,104.02,54.22,3572.02,874.22,"[87, 32, 123, 77]","[3555, 852, 3591, 897]",1.0
land,ter-000466-prv-000005,ter-000466,#bfadfd,70.85,69.05,3538.85,889.05,"[50, 50, 95, 88]","[3518, 870, 3563, 908]",1.0
land,ter-000467-prv-000001,ter-000467,#e5f2e5,60.66,81.64,3530.66,776.64,"[41, 62, 87, 105]","[3511, 757, 3557, 800]",1.0
land,ter-000467-prv-000002,ter-000467,#4eb19c,49.19,48.34,3519.19,743.34,"[29, 25, 67, 71]","[3499, 720, 3537, 766]",1.0
land,ter-000467-prv-000003,ter-000467,#c467db,27.27,74.67,3497.27,769.67,"[7, 57, 45, 95]","[3477, 752, 3515, 790]",1.0
land,ter-000467-prv-000004,ter-000467,#3f8d03,27.88,21.68,3497.88,716.68,"[7, 0, 62, 42]","[3477, 695, 3532, 737]",1.0
land,ter-000467-prv-000005,ter-000467,#1c9b3e,84.85,45.87,3554.85,740.87,"[61, 22, 113, 75]","[3531, 717, 3583, 770]",1.0
land,ter-000467-prv-000006,ter-000467,#ea3bd0,13.65,46.01,3483.65,741.01,"[0, 25, 32, 67]","[3470, 720, 3502, 762]",1.0
land,ter-000468-prv-000001,ter-000468,#92e38e,79.02,30.08,3458.02,765.08,"[59, 0, 103, 61]","[3438, 735, 3482, 796]",1.0
land,ter-000468-prv-000002,ter-000468,#81966b,43.84,27.41,3422.84,762.41,"[27, 7, 63, 52]","[3406, 742, 3442, 787]",1.0
land,ter-000468-prv-000003,ter-000468,#b87334,53.3,61.85,3432.3,796.85,"[24, 43, 82, 90]","[3403, 778, 3461, 825]",1.0
land,ter-000468-prv-000004,ter-000468,#5d60ed,19.18,27.01,3398.18,762.01,"[0, 9, 32, 56]","[3379, 744, 3411, 791]",1.0
land,ter-000469-prv-000001,ter-000469,#537c09,97.38,57.45,3454.38,726.45,"[75, 41, 120, 73]","[3432, 710, 3477, 742]",1.0
land,ter-000469-prv-000002,ter-000469,#b527f6,69.84,48.54,3426.84,717.54,"[48, 26, 92, 75]","[3405, 695, 3449, 744]",1.0
land,ter-000469-prv-000003,ter-000469,#aefde6,64.63,17.83,3421.63,686.83,"[39, 0, 88, 39]","[3396, 669, 3445, 708]",1.0
land,ter-000469-prv-000004,ter-000469,#a70f5e,104.24,26.22,3461.24,695.22,"[84, 4, 128, 48]","[3441, 673, 3485, 717]",1.0
land,ter-000469-prv-000005,ter-000469,#53f023,31.07,59.55,3388.07,728.55,"[0, 36, 62, 82]","[3357, 705, 3419, 751]",1.0
land,ter-000470-prv-000001,ter-000470,#416d42,98.78,47.48,4168.78,745.48,"[70, 29, 127, 63]","[4140, 727, 4197, 761]",1.0
land,ter-000470-prv-000002,ter-000470,#d16740,52.44,30.69,4122.44,728.69,"[30, 10, 78, 48]","[4100, 708, 4148, 746]",1.0
land,ter-000470-prv-000003,ter-000470,#468615,20.86,17.52,4090.86,715.52,"[0, 0, 41, 39]","[4070, 698, 4111, 737]",1.0
ocean,ter-000471-prv-000001,ter-000471,#0a2772,164.48,86.92,3731.48,784.92,"[111, 50, 217, 123]","[3678, 748, 3784, 821]",2.1811023622047245
ocean,ter-000471-prv-000002,ter-000471,#094e88,56.56,54.05,3623.56,752.05,"[0, 0, 114, 100]","[3567, 698, 3681, 798]",2.1811023622047245
land,ter-000472-prv-000001,ter-000472,#a1e8f3,14.62,11.67,3560.62,713.67,"[0, 0, 28, 25]","[3546, 702, 3574, 727]",0.8500000000000001
ocean,ter-000473-prv-000001,ter-000473,#2e42ae,38.43,47.04,3365.43,759.04,"[0, 0, 70, 82]","[3327, 712, 3397, 794]",2.1811023622047245
ocean,ter-000473-prv-000002,ter-000473,#0a3896,77.44,112.82,3404.44,824.82,"[44, 66, 113, 166]","[3371, 778, 3440, 878]",2.1811023622047245
ocean,ter-000473-prv-000003,ter-000473,#3b3dab,125.98,196.04,3452.98,908.04,"[75, 144, 171, 265]","[3402, 856, 3498, 977]",2.1811023622047245
land,ter-000474-prv-000001,ter-000474,#1384ad,88.28,32.6,4282.28,746.6,"[57, 5, 112, 55]","[4251, 719, 4306, 769]",1.0
land,ter-000474-prv-000002,ter-000474,#6af1ad,119.94,18.78,4313.94,732.78,"[99, 0, 146, 42]","[4293, 714, 4340, 756]",1.0
land,ter-000474-prv-000003,ter-000474,#23b564,79.4,77.42,4273.4,791.42,"[50, 51, 110, 115]","[4244, 765, 4304, 829]",1.0
land,ter-000474-prv-000004,ter-000474,#419b73,54.04,52.73,4248.04,766.73,"[29, 35, 78, 69]","[4223, 749, 4272, 783]",1.0
land,ter-000474-prv-000005,ter-000474,#08ab8a,16.97,39.56,4210.97,753.56,"[0, 20, 39, 61]","[4194, 734, 4233, 775]",1.0
ocean,ter-000475-prv-000001,ter-000475,#183a85,177.64,57.09,1600.64,875.09,"[137, 17, 247, 98]","[1560, 835, 1670, 916]",2.1811023622047245
ocean,ter-000475-prv-000002,ter-000475,#0b29a5,91.99,88.52,1514.99,906.52,"[61, 56, 127, 124]","[1484, 874, 1550, 942]",2.1811023622047245
ocean,ter-000475-prv-000003,ter-000475,#31299f,110.83,38.08,1533.83,856.08,"[61, 0, 150, 73]","[1484, 818, 1573, 891]",2.1811023622047245
ocean,ter-000475-prv-000004,ter-000475,#0e1da0,138.94,106.49,1561.94,924.49,"[106, 69, 182, 146]","[1529, 887, 1605, 964]",2.1811023622047245
ocean,ter-000475-prv-000005,ter-000475,#3a1e71,101.61,152.36,1524.61,970.36,"[80, 120, 134, 193]","[1503, 938, 1557, 1011]",2.1811023622047245
ocean,ter-000475-prv-000006,ter-000475,#1a2096,41.31,75.15,1464.31,893.15,"[0, 34, 74, 110]","[1423, 852, 1497, 928]",2.1811023622047245
ocean,ter-000476-prv-000001,ter-000476,#08078b,84.34,67.63,1406.34,763.63,"[45, 26, 137, 103]","[1367, 722, 1459, 799]",2.1811023622047245
ocean,ter-000476-prv-000002,ter-000476,#0e2e69,114.99,29.76,1436.99,725.76,"[72, 0, 143, 66]","[1394, 696, 1465, 762]",2.1811023622047245
ocean,ter-000476-prv-000003,ter-000476,#350d82,38.47,148.75,1360.47,844.75,"[0, 89, 62, 193]","[1322, 785, 1384, 889]",2.1811023622047245
ocean,ter-000476-prv-000004,ter-000476,#374f6c,124.59,114.8,1446.59,810.8,"[86, 66, 150, 177]","[1408, 762, 1472, 873]",2.1811023622047245
ocean,ter-000476-prv-000005,ter-000476,#1706a0,76.66,134.88,1398.66,830.88,"[59, 101, 113, 186]","[1381, 797, 1435, 882]",2.1811023622047245
ocean,ter-000477-prv-000001,ter-000477,#123da8,31.49,30.04,1485.49,727.04,"[0, 0, 68, 67]","[1454, 697, 1522, 764]",2.1811023622047245
ocean,ter-000477-prv-000002,ter-000477,#260264,47.07,75.26,1501.07,772.26,"[11, 43, 91, 106]","[1465, 740, 1545, 803]",2.1811023622047245
ocean,ter-000477-prv-000003,ter-000477,#0f2f77,92.53,96.3,1546.53,793.3,"[48, 60, 122, 125]","[1502, 757, 1576, 822]",2.1811023622047245
ocean,ter-000477-prv-000004,ter-000477,#291d6f,35.78,127.17,1489.78,824.17,"[11, 92, 75, 155]","[1465, 789, 1529, 852]",2.1811023622047245
ocean,ter-000477-prv-000005,ter-000477,#1f0c98,168.81,112.54,1622.81,809.54,"[120, 55, 248, 159]","[1574, 752, 1702, 856]",2.1811023622047245
ocean,ter-000478-prv-000001,ter-000478,#142caa,75.37,42.84,1359.37,749.84,"[43, 0, 111, 97]","[1327, 707, 1395, 804]",2.1811023622047245
ocean,ter-000478-prv-000002,ter-000478,#312894,33.32,116.86,1317.32,823.86,"[0, 78, 74, 174]","[1284, 785, 1358, 881]",2.1811023622047245
ocean,ter-000478-prv-000003,ter-000478,#012480,33.11,42.72,1317.11,749.72,"[4, 0, 65, 78]","[1288, 707, 1349, 785]",2.1811023622047245
ocean,ter-000479-prv-000001,ter-000479,#1a1db2,133.52,98.66,1786.52,981.66,"[87, 61, 204, 136]","[1740, 944, 1857, 1019]",2.1811023622047245
ocean,ter-000479-prv-000002,ter-000479,#024892,114.97,31.86,1767.97,914.86,"[88, 0, 148, 62]","[1741, 883, 1801, 945]",2.1811023622047245
ocean,ter-000479-prv-000003,ter-000479,#2f3399,68.51,31.74,1721.51,914.74,"[45, 1, 92, 64]","[1698, 884, 1745, 947]",2.1811023622047245
ocean,ter-000479-prv-000004,ter-000479,#0c187a,180.21,59.45,1833.21,942.45,"[138, 2, 231, 126]","[1791, 885, 1884, 1009]",2.1811023622047245
ocean,ter-000479-prv-000005,ter-000479,#343390,58.94,85.47,1711.94,968.47,"[24, 58, 89, 122]","[1677, 941, 1742, 1005]",2.1811023622047245
ocean,ter-000479-prv-000006,ter-000479,#2e208a,27.34,33.75,1680.34,916.75,"[0, 4, 49, 74]","[1653, 887, 1702, 957]",2.1811023622047245
ocean,ter-000479-prv-000007,ter-000479,#33309c,185.0,98.0,1838.0,981.0,"[185, 98, 186, 99]","[1838, 981, 1839, 982]",2.1811023622047245
ocean,ter-000480-prv-000001,ter-000480,#253f8d,92.39,165.88,1602.39,1010.88,"[60, 136, 124, 202]","[1570, 981, 1634, 1047]",2.1811023622047245
ocean,ter-000480-prv-000002,ter-000480,#3a1eae,134.89,124.24,1644.89,969.24,"[100, 95, 177, 162]","[1610, 940, 1687, 1007]",2.1811023622047245
ocean,ter-000480-prv-000003,ter-000480,#0f4c79,73.88,119.72,1583.88,964.72,"[35, 79, 102, 155]","[1545, 924, 1612, 1000]",2.1811023622047245
ocean,ter-000480-prv-000004,ter-000480,#213a79,33.46,163.86,1543.46,1008.86,"[0, 132, 61, 191]","[1510, 977, 1571, 1036]",2.1811023622047245
ocean,ter-000480-prv-000005,ter-000480,#0748ab,136.99,56.4,1646.99,901.4,"[88, 0, 191, 95]","[1598, 845, 1701, 940]",2.1811023622047245
land,ter-000481-prv-000001,ter-000481,#630d76,55.42,16.11,4314.42,846.11,"[36, 1, 76, 32]","[4295, 831, 4335, 862]",1.0
land,ter-000481-prv-000002,ter-000481,#9e5f1e,21.42,17.53,4280.42,847.53,"[0, 2, 37, 43]","[4259, 832, 4296, 873]",1.0
land,ter-000481-prv-000003,ter-000481,#d10f0b,56.29,47.04,4315.29,877.04,"[26, 32, 87, 64]","[4285, 862, 4346, 894]",1.0
land,ter-000481-prv-000004,ter-000481,#9a9ee9,98.44,17.91,4357.44,847.91,"[74, 0, 135, 52]","[4333, 830, 4394, 882]",1.0
land,ter-000481-prv-000005,ter-000481,#9f2ab5,100.07,123.72,4359.07,953.72,"[84, 75, 117, 175]","[4343, 905, 4376, 1005]",1.0
land,ter-000481-prv-000006,ter-000481,#8ca539,60.19,75.29,4319.19,905.29,"[33, 61, 95, 96]","[4292, 891, 4354, 926]",1.0
land,ter-000482-prv-000001,ter-000482,#ff6623,75.87,21.49,4341.87,748.49,"[48, 0, 97, 35]","[4314, 727, 4363, 762]",1.0
land,ter-000482-prv-000002,ter-000482,#a7c543,73.08,46.94,4339.08,773.94,"[56, 33, 95, 68]","[4322, 760, 4361, 795]",1.0
land,ter-000482-prv-000003,ter-000482,#34fc3e,46.73,53.82,4312.73,780.82,"[27, 26, 65, 79]","[4293, 753, 4331, 806]",1.0
land,ter-000482-prv-000004,ter-000482,#d1e5ea,78.13,87.14,4344.13,814.14,"[53, 66, 115, 105]","[4319, 793, 4381, 832]",1.0
land,ter-000482-prv-000005,ter-000482,#b6d40e,29.65,88.84,4295.65,815.84,"[0, 66, 54, 106]","[4266, 793, 4320, 833]",1.0
land,ter-000483-prv-000001,ter-000483,#d391cd,25.03,13.71,4231.03,743.71,"[0, 0, 52, 26]","[4206, 730, 4258, 756]",1.0
land,ter-000484-prv-000001,ter-000484,#4d5a45,25.94,10.66,2657.94,758.66,"[0, 0, 48, 19]","[2632, 748, 2680, 767]",1.0
land,ter-000485-prv-000001,ter-000485,#ae2bbb,75.64,79.8,2703.64,826.8,"[60, 65, 92, 95]","[2688, 812, 2720, 842]",1.0
land,ter-000485-prv-000002,ter-000485,#3e0e2c,28.47,38.12,2656.47,785.12,"[0, 19, 55, 65]","[2628, 766, 2683, 812]",1.0
land,ter-000485-prv-000003,ter-000485,#f224cc,70.08,51.69,2698.08,798.69,"[50, 37, 89, 67]","[2678, 784, 2717, 814]",1.0
land,ter-000485-prv-000004,ter-000485,#1e4d1c,70.35,23.73,2698.35,770.73,"[46, 0, 109, 40]","[2674, 747, 2737, 787]",1.0
land,ter-000485-prv-000005,ter-000485,#169605,46.39,74.69,2674.39,821.69,"[25, 55, 63, 96]","[2653, 802, 2691, 843]",1.0
land,ter-000486-prv-000001,ter-000486,#b64455,47.52,80.23,2699.52,920.23,"[21, 62, 79, 91]","[2673, 902, 2731, 931]",1.0
land,ter-000486-prv-000002,ter-000486,#d0003d,26.71,26.71,2678.71,866.71,"[0, 3, 52, 51]","[2652, 843, 2704, 891]",1.0
