region_id,region_type,color,pixel_count,parent_id,local_bbox_min_x,local_bbox_min_y,local_bbox_max_x,local_bbox_max_y,local_center_x,local_center_y,local_seed_x,local_seed_y,global_bbox_min_x,global_bbox_min_y,global_bbox_max_x,global_bbox_max_y,global_center_x,global_center_y,global_seed_x,global_seed_y
TRT000458-TEMP000002,land,#588f33,1576,TRT000458,42,41,89,80,66,61,66,60,3160,699,3207,738,3184,719,3184,718
TRT000458-TEMP000003,land,#a71294,1871,TRT000458,2,0,55,49,32,24,34,23,3120,658,3173,707,3150,682,3152,681
TRT000458-TEMP000004,land,#d27334,1125,TRT000458,53,4,91,46,70,27,72,27,3171,662,3209,704,3188,685,3190,685
TRT000458-TEMP000005,land,#a8cca7,1707,TRT000458,35,77,89,123,68,98,69,98,3153,735,3207,781,3186,756,3187,756
TRT000459-TEMP000001,land,#591e8e,227,TRT000459,0,0,17,41,8,20,8,20,3353,668,3370,709,3361,688,3361,688
TRT000460-TEMP000001,land,#3045dd,1235,TRT000460,55,0,100,37,76,16,76,16,1248,828,1293,865,1269,844,1269,844
TRT000460-TEMP000002,land,#a6a10b,1025,TRT000460,72,21,111,63,93,42,93,43,1265,849,1304,891,1286,870,1286,871
TRT000460-TEMP000003,land,#2c4a71,1318,TRT000460,18,0,60,43,41,20,41,22,1211,828,1253,871,1234,848,1234,850
TRT000460-TEMP000004,land,#0aecb7,1233,TRT000460,41,34,80,80,59,57,62,57,1234,862,1273,908,1252,885,1255,885
TRT000460-TEMP000005,land,#88284e,1216,TRT000460,0,29,44,74,24,50,25,52,1193,857,1237,902,1217,878,1218,880
TRT000460-TEMP000006,land,#4a911b,745,TRT000460,58,58,98,91,80,74,81,76,1251,886,1291,919,1273,902,1274,904
TRT000461-TEMP000001,land,#724a76,977,TRT000461,7,41,39,81,23,63,22,63,1125,717,1157,757,1141,739,1140,739
TRT000461-TEMP000002,land,#6b39a8,1267,TRT000461,38,35,76,83,56,59,55,60,1156,711,1194,759,1174,735,1173,736
TRT000461-TEMP000003,land,#a9ae95,1461,TRT000461,50,67,99,107,73,90,73,90,1168,743,1217,783,1191,766,1191,766
TRT000461-TEMP000004,land,#533a72,1269,TRT000461,0,76,50,106,27,93,27,93,1118,752,1168,782,1145,769,1145,769
TRT000461-TEMP000005,land,#1731b8,918,TRT000461,85,35,123,86,105,60,105,61,1203,711,1241,762,1223,736,1223,737
TRT000461-TEMP000006,land,#7d54c0,1371,TRT000461,18,0,62,48,37,26,37,27,1136,676,1180,724,1155,702,1155,703
TRT000461-TEMP000007,land,#7e88c0,916,TRT000461,66,30,113,69,89,47,89,47,1184,706,1231,745,1207,723,1207,723
TRT000462-TEMP000001,land,#2a94bd,1306,TRT000462,44,37,89,80,66,58,66,58,1249,760,1294,803,1271,781,1271,781
TRT000462-TEMP000002,land,#ac7aa9,1037,TRT000462,6,26,50,61,28,46,29,44,1211,749,1255,784,1233,769,1234,767
TRT000462-TEMP000003,land,#288d61,1217,TRT000462,31,72,80,104,58,91,57,92,1236,795,1285,827,1263,814,1262,815
TRT000462-TEMP000004,land,#1b3176,1363,TRT000462,0,55,47,104,25,76,25,75,1205,778,1252,827,1230,799,1230,798
TRT000462-TEMP000005,land,#80713f,728,TRT000462,23,0,59,41,41,23,42,22,1228,723,1264,764,1246,746,1247,745
TRT000463-TEMP000001,land,#228441,854,TRT000463,59,40,107,81,80,58,80,58,1339,903,1387,944,1360,921,1360,921
TRT000463-TEMP000002,land,#ae78b1,1234,TRT000463,11,20,63,64,42,45,40,46,1291,883,1343,927,1322,908,1320,909
TRT000463-TEMP000003,land,#0d6d70,1220,TRT000463,63,18,120,58,89,38,89,38,1343,881,1400,921,1369,901,1369,901
TRT000463-TEMP000004,land,#2294b7,1150,TRT000463,0,0,48,60,22,32,23,30,1280,863,1328,923,1302,895,1303,893
TRT000464-TEMP000001,land,#0247b8,847,TRT000464,34,23,68,59,50,40,50,41,1410,858,1444,894,1426,875,1426,876
TRT000464-TEMP000002,land,#8bd3f0,1146,TRT000464,25,0,80,29,54,14,55,13,1401,835,1456,864,1430,849,1431,848
TRT000464-TEMP000003,land,#401397,1046,TRT000464,0,13,38,69,22,45,22,43,1376,848,1414,904,1398,880,1398,878
TRT000465-TEMP000001,land,#2f236a,1116,TRT000465,64,11,104,65,85,41,86,39,1187,793,1227,847,1208,823,1209,821
TRT000465-TEMP000002,land,#2ef822,1793,TRT000465,39,44,91,99,62,69,63,68,1162,826,1214,881,1185,851,1186,850
TRT000465-TEMP000003,land,#0b664e,1379,TRT000465,41,1,87,44,62,21,62,20,1164,783,1210,826,1185,803,1185,802
TRT000465-TEMP000004,land,#6b48f4,1078,TRT000465,0,0,49,45,30,15,31,15,1123,782,1172,827,1153,797,1154,797
TRT000466-TEMP000001,land,#0025cc,908,TRT000466,123,37,153,78,140,56,142,51,1105,699,1135,740,1122,718,1124,713
TRT000466-TEMP000002,land,#e0ad5a,1514,TRT000466,91,21,132,74,113,50,118,45,1073,683,1114,736,1095,712,1100,707
TRT000466-TEMP000003,land,#d81b70,1580,TRT000466,59,11,110,69,84,36,88,32,1041,673,1092,731,1066,698,1070,694
TRT000466-TEMP000004,land,#11db81,1023,TRT000466,36,46,76,95,55,72,62,71,1018,708,1058,757,1037,734,1044,733
TRT000466-TEMP000005,land,#15e979,1022,TRT000466,66,85,120,152,91,118,89,99,1048,747,1102,814,1073,780,1071,761
TRT000466-TEMP000006,land,#500893,636,TRT000466,122,14,162,37,144,25,146,23,1104,676,1144,699,1126,687,1128,685
TRT000466-TEMP000007,land,#7f82ac,1508,TRT000466,0,0,61,52,29,20,30,20,982,662,1043,714,1011,682,1012,682
TRT000466-TEMP000008,land,#85f728,1042,TRT000466,102,73,143,115,127,90,128,100,1084,735,1125,777,1109,752,1110,762
TRT000467-TEMP000001,land,#1cfd10,1608,TRT000467,53,19,126,62,90,44,86,43,4123,717,4196,760,4160,742,4156,741
TRT000467-TEMP000002,land,#a17fcb,1721,TRT000467,0,0,62,46,31,22,28,21,4070,698,4132,744,4101,720,4098,719
TRT000468-TEMP000001,land,#f2913d,1337,TRT000468,6,64,46,111,24,87,23,87,3270,744,3310,791,3288,767,3287,767
TRT000468-TEMP000002,land,#9192a1,1650,TRT000468,3,28,59,68,28,48,30,48,3267,708,3323,748,3292,728,3294,728
TRT000468-TEMP000003,land,#39efca,1525,TRT000468,39,45,86,97,61,72,61,75,3303,725,3350,777,3325,752,3325,755
TRT000468-TEMP000004,land,#ac744a,1593,TRT000468,0,0,60,36,32,17,34,17,3264,680,3324,716,3296,697,3298,697
TRT000468-TEMP000005,land,#fce852,1614,TRT000468,54,4,98,57,77,28,78,30,3318,684,3362,737,3341,708,3342,710
TRT000469-TEMP000001,land,#062265,1252,TRT000469,29,32,68,76,52,54,53,53,3232,711,3271,755,3255,733,3256,732
TRT000469-TEMP000002,land,#374701,1664,TRT000469,5,49,47,99,22,75,24,73,3208,728,3250,778,3225,754,3227,752
TRT000469-TEMP000003,land,#296582,1383,TRT000469,0,0,36,51,17,27,18,27,3203,679,3239,730,3220,706,3221,706
TRT000469-TEMP000004,land,#799c70,1445,TRT000469,30,76,74,130,55,100,56,99,3233,755,3277,809,3258,779,3259,778
TRT000469-TEMP000005,land,#522c09,2206,TRT000469,5,98,57,149,27,126,28,124,3208,777,3260,828,3230,805,3231,803
TRT000469-TEMP000006,land,#2feeda,975,TRT000469,22,0,63,37,44,18,43,17,3225,679,3266,716,3247,697,3246,696
TRT000470-TEMP000001,land,#8d24a8,1721,TRT000470,59,0,112,52,83,25,83,26,3313,762,3366,814,3337,787,3337,788
TRT000470-TEMP000002,land,#b32313,1517,TRT000470,70,29,137,69,101,53,101,54,3324,791,3391,831,3355,815,3355,816
TRT000470-TEMP000003,land,#6678f4,1353,TRT000470,0,46,69,66,36,56,38,56,3254,808,3323,828,3290,818,3292,818
TRT000470-TEMP000004,land,#4c99d8,991,TRT000470,9,16,62,45,41,35,38,35,3263,778,3316,807,3295,797,3292,797
TRT000471-TEMP000001,land,#ccd4d2,253,TRT000471,0,0,27,24,15,12,15,12,3546,702,3573,726,3561,714,3561,714
TRT000472-TEMP000001,land,#1ecde2,2402,TRT000472,60,20,124,90,90,55,90,56,3537,719,3601,789,3567,754,3567,755
TRT000472-TEMP000002,land,#4b0402,2058,TRT000472,9,0,76,61,42,31,41,33,3486,699,3553,760,3519,730,3518,732
TRT000472-TEMP000003,land,#509c26,1857,TRT000472,36,56,88,112,58,84,56,85,3513,755,3565,811,3535,783,3533,784
TRT000472-TEMP000004,land,#5226e3,1106,TRT000472,1,18,41,70,18,51,16,53,3478,717,3518,769,3495,750,3493,752
TRT000472-TEMP000005,land,#bf8a71,1148,TRT000472,0,64,39,104,21,83,20,83,3477,763,3516,803,3498,782,3497,782
TRT000473-TEMP000001,land,#5cde1f,1962,TRT000473,77,4,133,59,104,32,99,30,3434,673,3490,728,3461,701,3456,699
TRT000473-TEMP000002,land,#172746,1889,TRT000473,61,45,128,92,89,66,90,67,3418,714,3485,761,3446,735,3447,736
TRT000473-TEMP000003,land,#4d003d,1628,TRT000473,51,92,108,148,78,120,79,120,3408,761,3465,817,3435,789,3436,789
TRT000473-TEMP000004,land,#9cce95,1923,TRT000473,0,36,64,84,33,59,35,58,3357,705,3421,753,3390,728,3392,727
TRT000473-TEMP000005,land,#f70907,1449,TRT000473,39,0,85,52,64,24,61,22,3396,669,3442,721,3421,693,3418,691
TRT000473-TEMP000006,land,#e8497f,1584,TRT000473,24,70,77,124,52,94,50,95,3381,739,3434,793,3409,763,3407,764
TRT000473-TEMP000007,land,#941c09,1383,TRT000473,83,61,128,124,109,94,110,94,3440,730,3485,793,3466,763,3467,763
TRT000474-TEMP000001,land,#22590a,2414,TRT000474,0,0,42,85,22,48,23,47,3606,793,3648,878,3628,841,3629,840
TRT000474-TEMP000002,land,#e6885e,1687,TRT000474,39,23,80,77,57,48,58,49,3645,816,3686,870,3663,841,3664,842
TRT000475-TEMP000001,land,#bb9a8a,1567,TRT000475,34,0,91,43,61,21,63,22,3461,790,3518,833,3488,811,3490,812
TRT000475-TEMP000002,land,#cc5393,1961,TRT000475,0,7,47,72,23,38,24,38,3427,797,3474,862,3450,828,3451,828
TRT000475-TEMP000003,land,#3a2db1,1645,TRT000475,26,41,81,85,53,63,56,62,3453,831,3508,875,3480,853,3483,852
TRT000475-TEMP000004,land,#9bd655,1462,TRT000475,34,75,82,125,61,96,62,96,3461,865,3509,915,3488,886,3489,886
TRT000475-TEMP000005,land,#c5c1aa,1518,TRT000475,80,69,126,117,100,92,101,92,3507,859,3553,907,3527,882,3528,882
TRT000475-TEMP000006,land,#6f13f8,1489,TRT000475,72,17,112,70,93,47,94,47,3499,807,3539,860,3520,837,3521,837
TRT000476-TEMP000001,land,#093d19,1464,TRT000476,7,89,57,139,28,109,30,109,3540,857,3590,907,3561,877,3563,877
TRT000476-TEMP000002,land,#7dcbec,1676,TRT000476,0,43,49,92,22,69,23,70,3533,811,3582,860,3555,837,3556,838
TRT000476-TEMP000003,land,#e3e0c3,1563,TRT000476,40,61,81,112,61,85,63,86,3573,829,3614,880,3594,853,3596,854
TRT000476-TEMP000004,land,#796a57,1812,TRT000476,46,0,87,62,66,34,66,37,3579,768,3620,830,3599,802,3599,805
TRT000476-TEMP000005,land,#0dac15,1334,TRT000476,1,6,53,56,33,35,33,34,3534,774,3586,824,3566,803,3566,802
TRT000477-TEMP000001,ocean,#1639a6,1589,TRT000477,0,0,63,74,36,43,33,39,3327,712,3390,786,3363,755,3360,751
TRT000477-TEMP000002,ocean,#0d0f7a,3037,TRT000477,39,60,106,155,74,105,69,95,3366,772,3433,867,3401,817,3396,807
TRT000477-TEMP000003,ocean,#0b44a4,5112,TRT000477,73,137,170,264,123,193,121,188,3400,849,3497,976,3450,905,3448,900
TRT000478-TEMP000001,land,#ee3fec,1944,TRT000478,50,51,108,114,78,74,79,72,4244,765,4302,828,4272,788,4273,786
TRT000478-TEMP000002,land,#2e688f,1400,TRT000478,57,8,106,53,82,34,81,30,4251,722,4300,767,4276,748,4275,744
TRT000478-TEMP000003,land,#91cd17,1490,TRT000478,95,0,145,55,116,21,116,22,4289,714,4339,769,4310,735,4310,736
TRT000478-TEMP000004,land,#ebace1,1181,TRT000478,0,20,60,65,32,46,33,47,4194,734,4254,779,4226,760,4227,761
TRT000479-TEMP000001,ocean,#0e2a96,12678,TRT000479,101,0,268,235,191,143,205,168,1017,677,1184,912,1107,820,1121,845
TRT000479-TEMP000002,ocean,#35227f,11482,TRT000479,0,94,147,231,80,159,85,155,916,771,1063,908,996,836,1001,832
TRT000479-TEMP000003,ocean,#0d2ca3,9485,TRT000479,83,179,232,301,158,240,156,240,999,856,1148,978,1074,917,1072,917
TRT000479-TEMP000004,ocean,#39067d,5100,TRT000479,46,31,159,131,100,86,114,73,962,708,1075,808,1016,763,1030,750
TRT000480-TEMP000001,ocean,#220570,10302,TRT000480,37,60,178,193,112,125,109,119,1125,937,1266,1070,1200,1002,1197,996
TRT000480-TEMP000002,ocean,#072c95,9909,TRT000480,167,41,324,161,226,94,229,95,1255,918,1412,1038,1314,971,1317,972
TRT000480-TEMP000003,ocean,#242d7e,7997,TRT000480,45,0,193,100,122,51,130,51,1133,877,1281,977,1210,928,1218,928
TRT000480-TEMP000004,ocean,#0e0eae,10250,TRT000480,0,68,102,229,38,159,39,160,1088,945,1190,1106,1126,1036,1127,1037
TRT000481-TEMP000001,ocean,#2d1466,9677,TRT000481,103,0,240,108,167,56,164,55,856,846,993,954,920,902,917,901
TRT000481-TEMP000002,ocean,#1549ae,11347,TRT000481,187,59,329,206,242,131,238,136,940,905,1082,1052,995,977,991,982
TRT000481-TEMP000003,ocean,#311cab,7879,TRT000481,0,25,121,146,71,83,67,83,753,871,874,992,824,929,820,929
TRT000481-TEMP000004,ocean,#2602ac,10977,TRT000481,200,131,336,272,285,207,288,207,953,977,1089,1118,1038,1053,1041,1053
TRT000481-TEMP000005,ocean,#01017e,9438,TRT000481,77,99,203,223,147,156,141,152,830,945,956,1069,900,1002,894,998
TRT000482-TEMP000001,ocean,#2519a7,9316,TRT000482,0,213,99,341,47,287,44,285,704,659,803,787,751,733,748,731
TRT000482-TEMP000002,ocean,#083188,9591,TRT000482,34,108,177,230,98,177,94,171,738,554,881,676,802,623,798,617
TRT000482-TEMP000003,ocean,#1a3098,10096,TRT000482,77,0,207,175,142,97,146,103,781,446,911,621,846,543,850,549
TRT000482-TEMP000004,ocean,#072178,8759,TRT000482,0,340,100,469,49,398,47,396,704,786,804,915,753,844,751,842
TRT000482-TEMP000005,ocean,#1e1a71,11932,TRT000482,166,163,300,302,230,237,230,239,870,609,1004,748,934,683,934,685
TRT000482-TEMP000006,ocean,#01399b,9731,TRT000482,77,197,184,324,133,263,130,263,781,643,888,770,837,709,834,709
TRT000482-TEMP000007,ocean,#1e0c73,9213,TRT000482,73,321,187,447,125,381,122,382,777,767,891,893,829,827,826,828
TRT000482-TEMP000008,ocean,#251973,9177,TRT000482,145,285,268,408,204,338,205,340,849,731,972,854,908,784,909,786
TRT000486-TEMP000001,ocean,#123582,3341,TRT000486,166,49,264,116,220,87,220,87,1924,49,2022,116,1978,87,1978,87
TRT000486-TEMP000002,ocean,#044a9a,5197,TRT000486,139,86,239,161,179,129,189,131,1897,86,1997,161,1937,129,1947,131
TRT000486-TEMP000003,ocean,#1441ad,7548,TRT000486,0,65,140,169,85,124,90,126,1758,65,1898,169,1843,124,1848,126
TRT000486-TEMP000004,ocean,#1f3b6e,10374,TRT000486,58,0,192,101,122,42,126,47,1816,0,1950,101,1880,42,1884,47
TRT000483-TEMP000001,ocean,#23059d,16622,TRT000483,0,138,115,321,49,217,43,207,0,1623,115,1806,49,1702,43,1692
TRT000483-TEMP000002,ocean,#0d44ac,12355,TRT000483,0,0,112,137,47,75,43,68,0,1485,112,1622,47,1560,43,1553
TRT000483-TEMP000003,ocean,#20337d,17845,TRT000483,113,52,317,236,224,149,210,140,113,1537,317,1721,224,1634,210,1625
TRT000483-TEMP000004,ocean,#301db0,11948,TRT000483,81,8,238,137,147,60,138,50,81,1493,238,1622,147,1545,138,1535
TRT000483-TEMP000005,ocean,#0d1f7b,13072,TRT000483,85,149,278,286,164,223,157,229,85,1634,278,1771,164,1708,157,1714
TRT000484-TEMP000001,ocean,#180671,16674,TRT000484,95,148,257,276,167,214,153,216,95,1374,257,1502,167,1440,153,1442
TRT000484-TEMP000002,ocean,#0c4aa6,11713,TRT000484,0,146,103,266,49,205,41,209,0,1372,103,1492,49,1431,41,1435
TRT000484-TEMP000003,ocean,#1243a5,15217,TRT000484,92,18,233,148,154,78,149,80,92,1244,233,1374,154,1304,149,1306
TRT000484-TEMP000004,ocean,#2233ad,18119,TRT000484,191,28,360,229,267,115,264,122,191,1254,360,1455,267,1341,264,1348
TRT000484-TEMP000005,ocean,#1d026e,12765,TRT000484,0,0,99,146,47,80,42,83,0,1226,99,1372,47,1306,42,1309
TRT000487-TEMP000001,ocean,#314c92,7885,TRT000487,141,69,247,185,204,120,200,116,1837,222,1943,338,1900,273,1896,269
TRT000487-TEMP000002,ocean,#3a46a2,5659,TRT000487,137,6,228,84,186,42,181,40,1833,159,1924,237,1882,195,1877,193
TRT000487-TEMP000003,ocean,#0f446f,9449,TRT000487,243,57,391,199,298,117,294,117,1939,210,2087,352,1994,270,1990,270
TRT000487-TEMP000004,ocean,#2f1583,7459,TRT000487,228,0,353,87,279,43,275,41,1924,153,2049,240,1975,196,1971,194
TRT000487-TEMP000005,ocean,#3242a6,4911,TRT000487,55,15,158,110,118,59,115,60,1751,168,1854,263,1814,212,1811,213
TRT000487-TEMP000006,ocean,#3b498d,3652,TRT000487,0,37,86,107,49,70,48,68,1696,190,1782,260,1745,223,1744,221
TRT000488-TEMP000001,ocean,#354976,6911,TRT000488,85,0,234,121,161,58,169,59,1336,0,1485,121,1412,58,1420,59
TRT000488-TEMP000002,ocean,#0400ad,4280,TRT000488,207,0,401,49,314,16,305,13,1458,0,1652,49,1565,16,1556,13
TRT000488-TEMP000003,ocean,#2c3489,4287,TRT000488,0,0,124,90,55,37,55,37,1251,0,1375,90,1306,37,1306,37
TRT000488-TEMP000004,ocean,#1719b2,12692,TRT000488,391,0,564,112,493,41,487,40,1642,0,1815,112,1744,41,1738,40
TRT000485-TEMP000001,ocean,#152767,13785,TRT000485,73,120,239,281,153,192,152,199,290,1399,456,1560,370,1471,369,1478
TRT000485-TEMP000002,ocean,#23498a,10861,TRT000485,163,310,301,429,227,360,228,363,380,1589,518,1708,444,1639,445,1642
TRT000485-TEMP000003,ocean,#170e73,14780,TRT000485,46,271,179,429,123,350,123,352,263,1550,396,1708,340,1629,340,1631
TRT000485-TEMP000004,ocean,#2b327e,12484,TRT000485,158,156,285,313,231,253,232,258,375,1435,502,1592,448,1532,449,1537
TRT000485-TEMP000005,ocean,#0e18ad,16270,TRT000485,74,0,246,155,170,79,169,80,291,1279,463,1434,387,1358,386,1359
TRT000485-TEMP000006,ocean,#374b95,12594,TRT000485,0,121,125,314,65,228,61,227,217,1400,342,1593,282,1507,278,1506
TRT000491-TEMP000001,ocean,#2817ae,6211,TRT000491,0,55,137,169,80,108,80,109,1454,257,1591,371,1534,310,1534,311
TRT000491-TEMP000002,ocean,#38077c,5699,TRT000491,55,0,163,107,119,57,119,57,1509,202,1617,309,1573,259,1573,259
TRT000490-TEMP000001,ocean,#2b25a1,12420,TRT000490,172,0,375,142,259,75,237,62,1503,71,1706,213,1590,146,1568,133
TRT000490-TEMP000002,ocean,#1c4867,7921,TRT000490,118,98,243,221,170,154,171,154,1449,169,1574,292,1501,225,1502,225
TRT000490-TEMP000003,ocean,#311f91,2589,TRT000490,275,16,353,83,311,53,317,79,1606,87,1684,154,1642,124,1648,150
TRT000490-TEMP000004,ocean,#323a70,9277,TRT000490,0,106,131,226,69,168,70,167,1331,177,1462,297,1400,239,1401,238
TRT000490-TEMP000005,ocean,#2f1e6b,3202,TRT000490,68,60,172,148,119,107,127,100,1399,131,1503,219,1450,178,1458,171
TRT000489-TEMP000001,ocean,#1f4ea6,5626,TRT000489,129,0,211,72,171,34,168,34,417,0,499,72,459,34,456,34
TRT000489-TEMP000002,ocean,#384caf,4194,TRT000489,58,0,130,64,96,29,91,28,346,0,418,64,384,29,379,28
TRT000489-TEMP000003,ocean,#0b4fa6,3688,TRT000489,0,0,63,70,33,33,31,34,288,0,351,70,321,33,319,34
TRT000489-TEMP000004,ocean,#0f336f,6528,TRT000489,210,0,297,77,254,37,253,38,498,0,585,77,542,37,541,38
TRT000489-TEMP000005,ocean,#29027f,7064,TRT000489,296,0,384,91,339,42,340,41,584,0,672,91,627,42,628,41
TRT000489-TEMP000006,ocean,#0b1164,6663,TRT000489,373,0,462,94,416,45,419,47,661,0,750,94,704,45,707,47
TRT000489-TEMP000007,ocean,#3441a9,6983,TRT000489,447,0,558,80,500,36,491,35,735,0,846,80,788,36,779,35
TRT000489-TEMP000008,ocean,#24316c,9701,TRT000489,538,0,846,120,648,63,592,55,826,0,1134,120,936,63,880,55
TRT000489-TEMP000009,ocean,#3b19ac,12964,TRT000489,677,0,994,113,845,48,845,48,965,0,1282,113,1133,48,1133,48
TRT000495-TEMP000001,land,#63efe3,1249,TRT000495,48,25,95,79,71,50,68,46,4315,875,4362,929,4338,900,4335,896
TRT000495-TEMP000002,land,#f9cb6b,1051,TRT000495,54,0,117,29,77,11,77,10,4321,850,4384,879,4344,861,4344,860
TRT000495-TEMP000003,land,#94d6b6,1480,TRT000495,0,0,57,39,34,17,34,18,4267,850,4324,889,4301,867,4301,868
TRT000495-TEMP000004,land,#6c07bd,817,TRT000495,80,77,108,154,95,117,94,112,4347,927,4375,1004,4362,967,4361,962
TRT000495-TEMP000005,land,#de7291,902,TRT000495,25,38,60,75,41,57,41,59,4292,888,4327,925,4308,907,4308,909
TRT000496-TEMP000001,land,#e715a0,1516,TRT000496,38,22,87,71,62,50,61,50,4297,749,4346,798,4321,777,4320,777
TRT000496-TEMP000002,land,#ba8c67,1195,TRT000496,43,65,86,104,60,82,57,83,4302,792,4345,831,4319,809,4316,810
TRT000496-TEMP000003,land,#7ccc31,1075,TRT000496,0,97,48,124,25,111,24,112,4259,824,4307,851,4284,838,4283,839
TRT000496-TEMP000004,land,#883f90,779,TRT000496,15,60,42,100,31,83,29,83,4274,787,4301,827,4290,810,4288,810
TRT000496-TEMP000005,land,#b7939f,1273,TRT000496,60,0,103,53,85,27,86,27,4319,727,4362,780,4344,754,4345,754
TRT000496-TEMP000006,land,#659793,1644,TRT000496,82,69,134,125,103,100,103,99,4341,796,4393,852,4362,827,4362,826
TRT000496-TEMP000007,land,#303c1c,1104,TRT000496,47,88,92,122,70,109,71,109,4306,815,4351,849,4329,836,4330,836
TRT000493-TEMP000001,ocean,#0a088f,12466,TRT000493,122,99,237,254,176,180,183,173,430,1956,545,2111,484,2037,491,2030
TRT000493-TEMP000002,ocean,#073376,13038,TRT000493,170,0,299,136,238,71,241,68,478,1857,607,1993,546,1928,549,1925
TRT000493-TEMP000003,ocean,#060f71,9958,TRT000493,198,129,299,254,259,197,261,197,506,1986,607,2111,567,2054,569,2054
TRT000493-TEMP000004,ocean,#001e7c,12974,TRT000493,19,26,176,148,103,88,105,85,327,1883,484,2005,411,1945,413,1942
TRT000493-TEMP000005,ocean,#361a7f,14769,TRT000493,0,115,141,254,65,195,69,193,308,1972,449,2111,373,2052,377,2050
TRT000494-TEMP000001,ocean,#3a269f,13242,TRT000494,62,130,213,264,140,200,133,197,290,1784,441,1918,368,1854,361,1851
TRT000494-TEMP000002,ocean,#152a86,11540,TRT000494,0,55,140,174,78,107,80,102,228,1709,368,1828,306,1761,308,1756
TRT000494-TEMP000003,ocean,#0f22a1,14110,TRT000494,208,117,363,242,288,176,286,176,436,1771,591,1896,516,1830,514,1830
TRT000494-TEMP000004,ocean,#372ea3,12591,TRT000494,230,0,363,133,304,65,304,64,458,1654,591,1787,532,1719,532,1718
TRT000494-TEMP000005,ocean,#2a15a8,12617,TRT000494,140,26,263,180,199,101,200,103,368,1680,491,1834,427,1755,428,1757
TRT000497-TEMP000001,ocean,#273f7a,7454,TRT000497,265,96,363,198,311,156,317,160,641,819,739,921,687,879,693,883
TRT000497-TEMP000002,ocean,#27318e,11742,TRT000497,122,82,271,200,209,153,222,148,498,805,647,923,585,876,598,871
TRT000497-TEMP000003,ocean,#0e0dae,16412,TRT000497,63,0,213,182,141,68,143,80,439,723,589,905,517,791,519,803
TRT000497-TEMP000004,ocean,#1d03ad,10592,TRT000497,198,4,328,119,268,59,274,58,574,727,704,842,644,782,650,781
TRT000497-TEMP000005,ocean,#1639a3,19035,TRT000497,0,0,126,201,52,112,48,108,376,723,502,924,428,835,424,831
TRT000492-TEMP000001,ocean,#152676,15861,TRT000492,0,157,157,275,73,212,69,216,0,1901,157,2019,73,1956,69,1960
TRT000492-TEMP000002,ocean,#0006a4,14445,TRT000492,110,225,245,367,171,307,171,310,110,1969,245,2111,171,2051,171,2054
TRT000492-TEMP000003,ocean,#38237c,11153,TRT000492,0,258,113,367,54,318,52,322,0,2002,113,2111,54,2062,52,2066
TRT000492-TEMP000004,ocean,#233a9a,13494,TRT000492,0,21,126,159,60,100,67,98,0,1765,126,1903,60,1844,67,1842
TRT000492-TEMP000005,ocean,#054ea5,17108,TRT000492,143,123,337,251,238,182,231,182,143,1867,337,1995,238,1926,231,1926
TRT000492-TEMP000006,ocean,#161aa0,8918,TRT000492,173,0,305,125,235,70,233,64,173,1744,305,1869,235,1814,233,1808
TRT000492-TEMP000007,ocean,#0b1767,13001,TRT000492,216,196,337,367,276,289,279,283,216,1940,337,2111,276,2033,279,2027
TRT000492-TEMP000008,ocean,#3b3ca3,12137,TRT000492,102,7,213,171,154,84,162,87,102,1751,213,1915,154,1828,162,1831
TRT000502-TEMP000001,land,#db2c19,719,TRT000502,0,0,51,25,25,14,25,14,4206,730,4257,755,4231,744,4231,744
TRT000503-TEMP000001,land,#fe439d,528,TRT000503,0,0,47,18,26,11,26,11,2632,748,2679,766,2658,759,2658,759
TRT000498-TEMP000001,ocean,#082389,12343,TRT000498,49,197,194,345,115,255,113,257,400,1119,545,1267,466,1177,464,1179
TRT000498-TEMP000002,ocean,#071b80,12531,TRT000498,15,95,160,212,93,151,99,151,366,1017,511,1134,444,1073,450,1073
TRT000498-TEMP000003,ocean,#2630a5,16155,TRT000498,184,0,378,128,279,47,279,47,535,922,729,1050,630,969,630,969
TRT000498-TEMP000004,ocean,#1238b3,16181,TRT000498,0,1,184,112,90,50,89,50,351,923,535,1034,441,972,440,972
